Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
465769eb-7149-9bec-94b9-81adbd794ac0,1973-05-02,,999-98-9495,S99985117,X05707816X,Ms.,Mellisa81,Genevive999,Brakus656,,,S,white,nonhispanic,F,Cambridge  Massachusetts  US,593 Jaskolski Street Suite 87,Wellesley,Massachusetts,Norfolk County,25021,02492,42.262458148389534,-71.29132364735524,69907.58,397847.78,593119
00da4b9b-8830-138b-c60e-99ce98f9cc48,1991-02-21,,999-10-9211,S99959521,X64174434X,Ms.,Annetta101,Barbar976,Gleason633,,,S,black,nonhispanic,F,Northborough  Massachusetts  US,1005 Crooks Manor Suite 2,Boston,Massachusetts,Suffolk County,25025,02136,42.332158827200416,-71.08198340737518,11162.44,563315.21,17851
0ce92a15-9eaf-239f-f0d6-fa7c39bb24a0,1964-09-01,,999-30-3692,S99991085,X38325176X,Mr.,Claude750,Cedrick207,O'Hara248,,,W,white,nonhispanic,M,Worcester  Massachusetts  US,197 Mante Glen Apt 50,Wakefield,Massachusetts,Middlesex County,25009,01940,42.573500994138186,-71.02190928677682,164534.68,52142.73,136392
89f2dd15-b580-ebeb-6b80-7497f27c29de,2019-11-10,,999-26-6881,,,,Russell422,Florencio463,Hoeger474,,,,black,nonhispanic,M,Northampton  Massachusetts  US,151 Cruickshank Path,Springfield,Massachusetts,Hampden County,25013,01108,42.134090669311774,-72.53853943676494,6095.69,12530.65,26864
5c118616-4ecc-946b-6e46-e638155abe0d,2020-08-25,,999-47-2156,,,,Erika442,Rachele486,Conn188,,,,white,nonhispanic,F,Newton  Massachusetts  US,1026 Shields Gardens,Worcester,Massachusetts,Worcester County,25027,01583,42.234966023941,-71.78553293670483,10601.50,9054.89,68911
bcb37da0-f3c4-145f-2f28-70cd64865e71,1976-09-06,,999-42-4693,S99964551,X91039701X,Mr.,Irving123,Marshall526,Beer512,,,S,white,nonhispanic,M,Amherst  Massachusetts  US,875 Langosh Grove Suite 22,Newton,Massachusetts,Middlesex County,25017,02466,42.316849933361055,-71.22149946012948,15784.72,216405.25,10891
913121e1-08c0-8790-7370-be5039f15f57,1983-12-08,,999-79-3557,S99943731,X32796210X,Mrs.,Latrice352,Tamesha39,Greenfelder433,,Littel644,M,white,nonhispanic,F,Lawrence  Massachusetts  US,1052 Weimann Trafficway Unit 41,Springfield,Massachusetts,Hampden County,25013,01128,42.06623247797101,-72.47710843888233,620543.22,341165.30,38936
8d947702-8ae3-963a-7a7f-ae7d497ac726,1987-05-21,,999-99-2448,S99930614,X89701661X,Mr.,Samual455,Hai304,Kessler503,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,529 Shields Row Apt 43,Canton,Massachusetts,Norfolk County,,00000,42.20719885550682,-71.11157942137915,69807.88,6110.18,52543
a2c98e3c-8bc3-96ad-e273-d8e71b0a0d93,1993-09-19,,999-31-4428,S99976179,X02743479X,Mr.,Jayson808,,Corwin846,,,M,black,nonhispanic,M,Ashland  Massachusetts  US,112 Smitham Highlands,Boston,Massachusetts,Suffolk County,25025,02127,42.31875646652086,-71.14957576127352,82681.10,5310.23,170453
ab8e9010-11bd-b918-69d3-89e2e068cf9d,1992-10-09,,999-89-5057,S99997482,X95852360X,Mr.,Frederick289,Pedro316,Harris789,,,M,white,nonhispanic,M,Ashland  Massachusetts  US,198 Lehner Terrace,Dartmouth,Massachusetts,Bristol County,,00000,41.52119545948941,-70.9427477133601,182954.25,0.00,47955
fc8df96b-f11c-3f41-cfbe-9381e8db8910,1971-09-23,,999-68-7793,S99960658,X26124018X,Mr.,Eldridge510,Winston220,Hayes766,,,M,white,hispanic,M,Yarmouth Port  Massachusetts  US,810 Quigley Highlands,Dartmouth,Massachusetts,Bristol County,,00000,41.543380075623354,-70.93012987218921,108853.94,680.93,123484
1437997c-200c-a3b2-b957-1cbb7f7b9c5d,1975-07-25,,999-94-5994,S99951846,X20830784X,Mr.,Tyrone215,Leo278,Predovic534,,,D,white,nonhispanic,M,Greenfield  Massachusetts  US,521 Zemlak Well Apt 71,Newton,Massachusetts,Middlesex County,25017,02464,42.32726621190921,-71.19770860135826,79660.17,132478.10,26278
73dd5df4-395d-7268-9d15-c1fb93a2a43c,1997-06-22,,999-48-5335,S99919293,X91773087X,Mrs.,Michell380,,Senger904,,Kassulke119,M,white,nonhispanic,F,Boston  Massachusetts  US,368 Bins Route Apt 46,Brockton,Massachusetts,Plymouth County,25023,02301,42.142934272454724,-70.91717961390444,8240.99,477065.80,8284
856ceac3-3bcc-1163-6bda-5c089ed548fd,1987-08-19,,999-80-6270,S99927499,X39045906X,Mrs.,Inell560,Henry768,Carter549,,Littel644,M,black,nonhispanic,F,Boston  Massachusetts  US,459 Braun Mall Suite 24,Holden,Massachusetts,Worcester County,,00000,42.36436856628565,-71.83197738407105,34910.40,523718.80,782217
be69a68a-4624-7d36-05bd-3e1e3ec0aa6a,1957-06-24,,999-88-5026,S99984308,X38043363X,Mrs.,Corey514,Felicitas300,Tromp100,,Lueilwitz711,M,white,nonhispanic,F,Lynn  Massachusetts  US,129 Streich Junction Apt 86,Lynn,Massachusetts,Essex County,25009,01907,42.44760898358973,-70.99825998404386,574521.11,152061.67,81597
d05b2fcb-3a5e-30aa-1fc1-c6788b992227,1998-02-17,,999-51-4388,S99988654,X54946645X,Mr.,Gerald181,Derrick232,Jaskolski867,,,M,white,nonhispanic,M,Dalton  Massachusetts  US,763 Howe Gateway,Wilmington,Massachusetts,Middlesex County,25017,01887,42.535657480874626,-71.15448034830492,403663.07,280584.79,101872
2edff4a1-7588-61a5-4895-4e1835277a33,2005-05-13,,999-31-6079,S99966103,X26838507X,Mr.,Victor265,,Langworth352,,,,white,nonhispanic,M,North Westport  Massachusetts  US,383 Cartwright Camp,Boston,Massachusetts,Suffolk County,25025,02136,42.395741185033856,-71.05026347190223,59589.65,376.59,157731
8e069bd4-996c-c3f4-12df-848b3874096e,1972-11-23,2023-06-11,999-76-2186,S99934291,X42693113X,Mrs.,Dora90,Marsha122,Considine820,,Hand679,M,white,nonhispanic,F,Boston  Massachusetts  US,843 Torp Street Suite 69,Nantucket,Massachusetts,Nantucket County,25019,02554,41.24199171869389,-70.0760595832772,467477.94,819050.23,35415
5b517465-aa97-23ff-4f44-bbc8af2d8e0a,1988-11-13,,999-54-7498,S99930834,X32810943X,Mr.,Buford910,Rudy520,Balistreri607,,,D,white,nonhispanic,M,Taunton  Massachusetts  US,1092 Abshire Manor Suite 61,Lynn,Massachusetts,Essex County,25009,01907,42.432015036777074,-70.98866103072501,7005.56,89897.96,18538
c8cfa602-edbf-ef04-b310-5b42d718db64,1991-08-07,,999-71-9001,S99914538,X39140501X,Ms.,Berneice173,Lanita675,Hoppe518,,,S,white,nonhispanic,F,Boston  Massachusetts  US,1095 Hudson Byway Apt 78,Medford,Massachusetts,Middlesex County,25017,02145,42.4308840881141,-71.11297655747907,121970.49,445045.00,80826
b9f50b04-54d8-9dc0-af77-0f5f295a8843,2005-06-13,,999-30-4988,S99922766,X88945457X,Ms.,Georgianne697,Melanie283,Streich926,,,,white,nonhispanic,F,Everett  Massachusetts  US,331 Haley Skyway Unit 18,Danvers,Massachusetts,Essex County,25009,01923,42.59647496808603,-70.91378782831629,44525.14,115405.10,83969
149db04f-6e45-464a-d433-bc2a698cbd02,1977-03-27,,999-62-8285,S99927498,X87034593X,Mr.,Elvin140,Shelton25,Champlin946,,,W,white,nonhispanic,M,Quincy  Massachusetts  US,549 Leffler Light,Northbridge,Massachusetts,Worcester County,,00000,42.139656283171746,-71.69199517470867,433194.72,306235.98,73788
c6f5a623-e12c-78e3-177f-d2984747fda4,1972-11-23,,999-79-9637,S99986920,X18462831X,Mrs.,Karlene380,Yee761,Zieme486,,Wilderman619,M,white,nonhispanic,F,North Adams  Massachusetts  US,691 Casper Neck Suite 14,Nantucket,Massachusetts,Nantucket County,25019,02554,41.32356422997316,-70.15168510744707,520845.54,417128.29,35415
382ce600-af74-5da6-02ab-94cecd57dd1b,1996-08-19,,999-79-4537,S99994408,X63250862X,Mr.,Andre610,Octavio643,Turcotte120,,,M,white,nonhispanic,M,Great Barrington  Massachusetts  US,870 Kirlin Frontage road,Medford,Massachusetts,Middlesex County,25017,02155,42.41699918097306,-71.0782006004244,89243.95,25309.73,73006
5610495b-48c7-78de-a040-c3d44e439855,1970-06-03,,999-44-6413,S99966599,X92499865X,Mrs.,Dion244,Leda374,Jacobi462,,Predovic534,M,white,nonhispanic,F,Leominster  Massachusetts  US,801 Renner Wall,Salem,Massachusetts,Essex County,25009,01907,42.5346591978256,-70.86534675590977,590388.74,394275.57,37155
b8a73fca-7fd6-52ab-d10e-1d915997f450,1971-02-23,,999-24-9643,S99976721,X06685403X,Mr.,Chester802,Evan94,Waelchi213,,,M,white,nonhispanic,M,Holliston  Massachusetts  US,1095 Powlowski View,Lynn,Massachusetts,Essex County,25009,01901,42.51951406279534,-70.94530214433208,181751.63,431673.81,24728
033377f2-b96d-f7a7-d50e-d5bf407b4c3b,1999-07-29,,999-58-1178,S99923376,X13063399X,Ms.,Fernanda589,Nancie476,Mills423,,,,white,hispanic,F,Kingston  Massachusetts  US,272 Gorczany Spur,East Harwich,Massachusetts,Barnstable County,25001,02645,41.749843344319856,-70.04869726075478,93473.78,418220.92,92811
052c2356-5b68-0d1a-f817-56b9d861a1ac,1998-10-25,,999-14-6183,S99919187,X96142019X,Mr.,Felipe97,Zachariah133,Breitenberg711,,,,white,nonhispanic,M,Boston  Massachusetts  US,242 Nicolas Manor,Nahant,Massachusetts,Essex County,25009,01908,42.43002531139813,-70.92797026209244,61567.33,4771.71,46104
3a1b1033-845e-7366-01cf-de6be6470192,2021-06-03,,999-71-2542,,,,Leanora120,Piedad413,Bailey598,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,310 Robel Viaduct,Salisbury,Massachusetts,Essex County,25009,01952,42.88740726194691,-70.7948712113051,952.51,23136.66,23028
9d528ce3-531d-e606-d233-f631994804c2,1951-09-27,2018-09-30,999-87-2402,S99928263,X02225493X,Mrs.,Becki838,Margot418,Rodriguez71,,Bernhard322,M,white,hispanic,F,North Amherst  Massachusetts  US,105 Boyle Terrace,Boston,Massachusetts,Suffolk County,25025,02121,42.36275207141244,-71.02119531251468,433390.75,2260800.82,88079
42fcfb2e-4b3c-1c68-d184-2b4ca654cb1e,1981-03-28,,999-70-9820,S99915229,X03128308X,Mrs.,Evelin941,,Nikolaus26,,Mayert710,M,white,nonhispanic,F,Southbridge  Massachusetts  US,869 Cummings Viaduct Suite 80,Gardner,Massachusetts,Worcester County,25027,01440,42.54819611436887,-71.94538025811926,148345.94,631566.90,428767
886d6e90-c5b2-889a-bac3-57a78808cf26,1973-10-29,,999-40-2251,S99927506,X95861505X,Mr.,Jim478,Leonardo412,Pfeffer420,,,S,white,nonhispanic,M,Fitchburg  Massachusetts  US,347 Corkery Ville Suite 69,Winchester,Massachusetts,Middlesex County,25017,01890,42.46933404499177,-71.16945684486969,126004.82,43721.03,799671
ee2720ed-b945-d29d-c9ab-7b92585cf0c8,1966-01-30,,999-93-9422,S99971509,X62652640X,Mr.,Dorian295,Tobias236,Vandervort697,,,S,white,hispanic,M,Boston  Massachusetts  US,500 Watsica Fork Apt 37,Winchendon,Massachusetts,Worcester County,25027,01475,42.66933874716977,-72.06940440402339,23830.33,651818.52,20134
37a37bc5-6558-5c7a-7f92-31695a780bb5,1951-09-27,,999-67-5252,S99995696,X04187603X,Mrs.,Patrice780,Cherry401,Schumm995,,Walsh511,M,white,hispanic,F,Somerville  Massachusetts  US,508 Kunde Frontage road,Boston,Massachusetts,Suffolk County,25025,02118,42.36006986742396,-71.0945343856028,1007761.07,535737.59,88079
b6ad0e1b-d588-28aa-aea9-855fed5e63b8,1979-10-12,,999-41-3194,S99962065,X82881770X,Ms.,Laura391,Cecilia788,Cervántez278,,,S,white,hispanic,F,Puebla  Puebla  MX,771 Haley Orchard,Boston,Massachusetts,Suffolk County,25025,02108,42.31818510193719,-71.03793640820825,363129.98,367308.43,35501
6942797c-ac3c-d558-ad97-5cc5cc6278ef,1964-05-10,,999-98-1044,S99916281,X00449409X,Mrs.,Marianela210,,Becker968,,Schamberger479,M,white,nonhispanic,F,Pinehurst  Massachusetts  US,604 Schiller Mill,Duxbury,Massachusetts,Plymouth County,25023,02332,42.00922652552851,-70.68043035295021,311856.74,1261337.80,168548
bf07da7b-9bf9-9cc8-0a54-2b86e82f22bd,1980-06-13,,999-25-5310,S99957789,X21149294X,Mrs.,Teri144,,Schiller186,,Howell947,M,white,nonhispanic,F,Scituate  Massachusetts  US,790 Skiles Fork,North Adams,Massachusetts,Berkshire County,25003,01247,42.723609631459304,-73.03640948967825,306165.03,694451.23,35858
2a7039dc-6020-88d5-6c87-a8b4b793a139,1994-12-03,,999-86-7546,S99950785,X28390589X,Mr.,Man114,Donny470,Kuvalis369,,,M,white,nonhispanic,M,South Amherst  Massachusetts  US,371 Larson Promenade,Attleboro,Massachusetts,Bristol County,44007,02861,41.881264858348,-71.33351487698985,52273.52,19614.58,81669
68e9ce98-e602-7fc7-9eec-df3402901998,1960-08-29,,999-28-3703,S99982896,X53975820X,Mrs.,Tina856,,Padberg411,,Mayer370,M,black,nonhispanic,F,West Springfield  Massachusetts  US,879 Jast Branch Unit 32,Methuen,Massachusetts,Essex County,25009,01844,42.745937928064144,-71.1771698381516,225875.33,1295779.98,184021
3307a10b-d4a9-8cc5-61ce-ef3be5bbfc94,2014-01-19,,999-87-7928,,,,Ralph813,Bobbie849,Rolfson709,,,,black,nonhispanic,M,Raynham  Massachusetts  US,1047 Feest Camp,Boston,Massachusetts,Suffolk County,25025,02131,42.35325961660602,-71.01940662384057,4150.00,39728.03,21371
8e5f109f-f5b6-eb6b-e94b-663af9bf2a04,2014-11-29,,999-88-7785,,,,Lenora887,Doretta917,Crooks415,,,,white,nonhispanic,F,Melrose  Massachusetts  US,831 Hand Overpass,Worcester,Massachusetts,Worcester County,25027,01610,42.254188643117274,-71.78435144651019,25912.61,291.04,86962
703d01a3-55a6-4afc-d498-756c964e571b,1950-10-29,,999-28-8555,S99949660,X83196083X,Mrs.,Odilia72,Margherita470,Davis923,,Ratke343,D,white,nonhispanic,F,Tewksbury  Massachusetts  US,365 Johnston Park,Springfield,Massachusetts,Hampden County,25013,01108,42.130053983273775,-72.55899410484147,404338.62,920173.06,96298
6c0a60f6-aaf9-4526-ea49-e75526e2771c,1996-05-31,,999-20-6096,S99998626,X24800381X,Mrs.,Bernardine460,Gregoria352,Marvin195,,Bartell116,M,white,nonhispanic,F,Palermo  Sicily  IT,160 Gaylord Landing,Boston,Massachusetts,Suffolk County,25025,02129,42.353398798239375,-71.08431018752695,384439.94,15022.70,52919
cce07d17-0392-5c53-c6f0-f2a1d1a13406,2003-11-04,,999-83-2956,S99963269,X21151328X,Mr.,Manual570,Angel97,Padberg411,,,,white,hispanic,M,Reading  Massachusetts  US,957 Feeney Ramp Suite 90,Boston,Massachusetts,Suffolk County,25025,02210,42.32197252867764,-71.17929254613261,58601.16,11067.75,76649
e1bf4b4a-dbde-32a6-0b93-be4f3387c9ea,1966-01-20,,999-44-2720,S99951923,X97278185X,Mr.,Lamar193,Dominique369,Daugherty69,,,D,asian,nonhispanic,M,Weymouth  Massachusetts  US,1050 Murazik Boulevard Unit 53,Rockport,Massachusetts,Essex County,25009,01966,42.63557495000083,-70.60329587998325,148127.10,55637.71,26905
477a12ec-d200-ef68-4787-6ce33f91db7c,1978-08-01,,999-92-1038,S99990791,X25632902X,Mrs.,Cira533,Delena885,Bernier607,,Stark857,D,white,nonhispanic,F,Boxborough  Massachusetts  US,268 Swift Passage,East Bridgewater,Massachusetts,Plymouth County,,00000,42.058341139499674,-70.89817606419989,368018.49,137489.52,54995
10e861f7-d821-af17-96c2-83a04efc6591,2012-09-03,,999-91-5194,,,,Cassey386,Davida245,Streich926,,,,white,nonhispanic,F,Middleborough Center  Massachusetts  US,724 Ankunding Path,Springfield,Massachusetts,Hampden County,25013,01103,42.11151902508114,-72.47139594414013,51936.60,0.00,48503
d0eb46bb-a8d2-59ba-3b7c-43af9d0c26cc,2026-07-14,,999-21-2310,,,,Ben667,Dwayne786,Kreiger457,,,,white,nonhispanic,M,Webster  Massachusetts  US,935 Nikolaus Mews,Saugus,Massachusetts,Essex County,25009,01906,42.45346827619505,-71.01884351888658,1070.46,0.00,116273
fab5cbdf-eb22-4ee6-ae75-d9d3671305ca,1997-07-07,,999-33-6645,S99933683,X33186903X,Ms.,Anita473,Mercedes82,Corona300,,,S,white,hispanic,F,Portsmouth  Saint John Parish  DM,784 Lindgren Quay,Boston,Massachusetts,Suffolk County,25025,02114,42.32658630720829,-71.00750586609577,7495.56,259805.97,22197
648a983e-c356-ae4e-47ff-f5bea12304cf,2007-09-02,,999-62-6731,S99997724,,Ms.,Tennille443,Tran115,Hintz995,,,,white,nonhispanic,F,Quincy  Massachusetts  US,744 King Crossing Unit 33,Sharon,Massachusetts,Norfolk County,25021,02067,42.112426098077826,-71.15267694072863,76164.33,113315.90,588273
2fc6ab47-e23b-df6e-1a14-eda7da4d2e0f,1998-02-13,,999-67-3309,S99984049,X98775236X,Mrs.,Emiko501,Allegra202,Beahan375,,Bashirian201,M,white,nonhispanic,F,Berkley  Massachusetts  US,628 Boyer Dam,Foxborough,Massachusetts,Norfolk County,25021,02035,42.10395754263965,-71.2907992083654,162435.08,306053.74,43712
9b767279-b059-bc49-91c1-e0c12de7abb6,2010-08-21,,999-25-5617,S99992099,,,Isidro558,,Schulist381,,,,white,nonhispanic,M,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,412 Simonis Rest Suite 55,Peabody,Massachusetts,Essex County,25009,01940,42.50945810379738,-71.04041346601635,67955.34,389713.10,39701
420070d7-6af5-8c33-a13a-4f3693947dbc,1970-07-02,,999-31-8580,S99926738,X74771925X,Mrs.,Carylon722,Lauralee67,Dare640,,Johnson679,D,asian,nonhispanic,F,Weymouth  Massachusetts  US,576 Keebler Alley,Watertown,Massachusetts,Middlesex County,25017,02472,42.372259200281945,-71.21904267386543,636437.50,111921.44,98175
9a47cc2b-b2c9-3d54-4ba2-c509b9896bb8,2008-01-05,,999-63-2168,S99959754,,Ms.,Angelia425,Evon528,Dickinson688,,,,white,nonhispanic,F,Walpole  Massachusetts  US,138 Quigley Tunnel Unit 36,Gloucester,Massachusetts,Essex County,25009,01930,42.62218765494796,-70.69125480890591,67069.34,607041.63,59565
375f38b5-eb10-fb61-dc2f-34beaf37b15e,2009-04-01,,999-60-6365,S99974471,,,Jude172,Eduardo902,DuBuque211,,,,white,nonhispanic,M,Easton  Massachusetts  US,537 Armstrong Plaza Apt 73,Stoughton,Massachusetts,Norfolk County,,00000,42.13298938040307,-71.09577654938593,28654.01,17078.01,62909
4debde28-85da-b9cf-75a4-d6672722886e,1951-11-15,,999-40-8151,S99983697,X21457636X,Mr.,Gustavo235,Mariano761,Sáenz811,,,S,white,hispanic,M,Kingston  Kingston  JM,239 Padberg Union Suite 28,Gloucester,Massachusetts,Essex County,25009,01930,42.62695825844807,-70.67373903773722,205423.68,249117.33,28688
f9f70504-786c-b132-9dde-a66a257c9438,1961-09-28,,999-73-2418,S99935731,X42770414X,Mr.,Ezequiel972,Laverne101,Pagac496,,,M,white,nonhispanic,M,Dracut  Massachusetts  US,845 Gerhold Estate Apt 53,Adams,Massachusetts,Berkshire County,25003,01220,42.6616142614134,-73.10708110980097,14701.19,285520.58,11372
1ed36445-905e-0403-2f96-128856c18a29,1984-12-19,,999-75-2791,S99958597,X06088068X,Mr.,Sherman440,Nathanial472,D'Amore443,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,226 Sporer Well Suite 4,Beverly,Massachusetts,Essex County,25009,01915,42.602425373989036,-70.9096375352383,132918.87,0.00,57143
ca3389c6-2488-ad82-468c-87c1c1f4d90f,2023-02-06,,999-38-8323,,,,Maria750,Melba931,Lubowitz58,,,,white,nonhispanic,F,Spencer  Massachusetts  US,448 Lind Flat,Cordaville,Massachusetts,Worcester County,,00000,42.318100685515454,-71.48012503161999,7642.11,0.00,869504
46e5b5e0-e9fc-45d7-0bae-3fc9813919c9,1920-01-08,1999-10-12,999-83-3593,S99945104,X15875243X,Mrs.,Danelle47,,Fisher429,,Reichel38,W,white,nonhispanic,F,Taunton  Massachusetts  US,534 Huels Camp,Lynn,Massachusetts,Essex County,25009,01906,42.50264604342475,-70.95012927782298,20512.75,1317494.43,5800
c788ae37-8c91-3cf9-5994-f62a48ffc5f1,1993-12-17,,999-43-8921,S99990317,X49878220X,Mr.,Shane235,,Pfannerstill264,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,888 Kunze Esplanade,Cambridge,Massachusetts,Middlesex County,25017,02140,42.39317628972409,-71.1233592027044,7143.44,114377.21,4463
813d85b8-31ee-2e0b-145a-2b2cb8f6b28e,2005-08-06,,999-61-3229,S99919478,X27145052X,Ms.,Myrle831,Tarra676,Auer97,,,,white,nonhispanic,F,Needham  Massachusetts  US,681 Senger Pathway Unit 87,Northbridge,Massachusetts,Worcester County,,00000,42.16094673943205,-71.68171058249807,92898.22,127511.46,146845
7afbd2ab-4fbb-2b37-e191-8e9ceb494e3a,1953-02-05,,999-24-3734,S99923526,X74548378X,Mr.,Brenton674,Raul814,Bernhard322,,,M,white,nonhispanic,M,Tisbury  Massachusetts  US,358 Fisher Route Apt 17,Brookline,Massachusetts,Norfolk County,25025,02215,42.36918206210043,-71.07530951144768,217644.26,124724.08,91817
21ed6cab-650c-1419-24aa-e187fbd6ae4f,2014-09-28,,999-70-8745,,,,Edie35,Etta748,Kovacek682,,,,white,nonhispanic,F,Springfield  Massachusetts  US,146 Schaden Drive,Foxborough,Massachusetts,Norfolk County,25021,02035,42.07080260248797,-71.28582180925773,20062.64,27311.05,119811
a26dbd52-0104-c18c-b821-2c96822bf6f1,1971-06-05,,999-72-1223,S99990678,X53339237X,Mr.,Hipolito984,Russel238,Schaden604,,,M,white,nonhispanic,M,Seekonk  Massachusetts  US,425 McClure Key,Cochituate,Massachusetts,Middlesex County,,00000,42.34091148321686,-71.35837269022214,151943.90,13551.69,300050
0cab1ab0-71af-a005-b8d5-417cad7ae5b7,2022-01-17,,999-67-2731,,,,Candance389,Lisette854,Cole117,,,,white,nonhispanic,F,Clinton  Massachusetts  US,894 Stoltenberg Wall,Worcester,Massachusetts,Worcester County,25027,01610,42.21897279042875,-71.82882736364803,6176.51,3547.85,72739
9f0dcb20-4ffc-8f5f-46cd-2ab08bef966f,2026-06-29,,999-42-3033,,,,Ayana300,Susy776,Hane680,,,,white,nonhispanic,F,Dracut  Massachusetts  US,340 Koepp Mission Unit 91,Amesbury,Massachusetts,Essex County,25009,01913,42.82817909176093,-70.95000532942038,620.18,0.00,86101
b840a643-c28b-5fed-67e1-10db1093d475,2022-09-16,,999-41-5930,,,,Kera17,Eugenia832,Reinger292,,,,white,nonhispanic,F,West Yarmouth  Massachusetts  US,724 Swaniawski Burg,Amherst,Massachusetts,Hampshire County,,00000,42.34165865168904,-72.45758633875374,6232.80,4389.97,122870
c2a6c4cf-6f5c-9170-2b09-d882134f53c9,1974-12-05,2001-07-13,999-46-7051,S99944410,X87654969X,Ms.,Kathie378,Dominica520,Ondricka197,,,,white,nonhispanic,F,Boston  Massachusetts  US,166 Feest Port Suite 53,West Yarmouth,Massachusetts,Barnstable County,25001,02673,41.653323890237374,-70.2501916609911,223350.40,24929.10,57843
5ae2bf7b-f518-4446-c552-be8125dd98e0,2000-04-15,,999-79-1110,S99916176,X34918782X,Ms.,Breana975,Delilah659,Casper496,,,,white,nonhispanic,F,Belmont  Massachusetts  US,726 Hudson Lock,Framingham,Massachusetts,Middlesex County,25017,01701,42.34186836274876,-71.38742396700647,156573.27,242135.17,144782
3989657d-2eb9-2509-811f-626aaeabd6ee,1979-12-20,,999-21-8639,S99984007,X38124212X,Mrs.,Lianne167,Latarsha812,Toy286,,Parker433,D,asian,nonhispanic,F,Cantho  Cần Thơ  VN,746 Hessel Annex,Arlington,Massachusetts,Middlesex County,25017,02474,42.44839089054802,-71.17848563665363,614380.71,506642.55,60929
b48de110-bddb-b10a-56d1-16f36b822506,2000-12-31,,999-86-9106,S99987190,X99682452X,Mr.,Dane516,,Leuschke194,,,,white,nonhispanic,M,Worcester  Massachusetts  US,1098 Emmerich Dale,Holliston,Massachusetts,Middlesex County,,00000,42.17233510127195,-71.41161366718778,53216.22,983.82,177891
f6bca68b-097b-977d-d77c-ff2c84ee153c,2006-06-22,,999-95-7327,S99919158,X24727262X,Mr.,Errol226,Damion480,Nitzsche158,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,635 Upton Lock Suite 33,Marlborough,Massachusetts,Middlesex County,25017,01752,42.36137115860954,-71.50428036335039,44496.60,15730.16,43494
c0ca9d5c-0d64-ff79-b343-26e8365177af,1974-12-05,2016-08-30,999-31-6247,S99976230,X15341057X,Mrs.,Doreatha634,,Kuvalis369,,Buckridge80,M,white,nonhispanic,F,Wakefield  Massachusetts  US,337 Powlowski Path Apt 39,West Yarmouth,Massachusetts,Barnstable County,25001,02673,41.61063085601257,-70.2249134158746,586029.57,393991.94,57843
2fba2bd8-9bec-c703-dc91-e0e83e993a22,1973-01-02,,999-88-2898,S99918322,X37003391X,Mr.,Irving123,,Herman763,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,470 Fisher Meadow Suite 65,Lowell,Massachusetts,Middlesex County,25017,01854,42.640216968933025,-71.2459292157739,8486.97,118278.30,3109
460eb80c-0b02-8908-697c-3adcbf95ad20,1976-05-13,,999-42-3197,S99969600,X29470713X,Mr.,Hong136,Armando772,Berge125,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,245 Schmeler Trafficway Suite 12,Mansfield,Massachusetts,Bristol County,,00000,41.99367602219976,-71.20600183169343,174751.88,21570.07,39286
ab90b1b0-cbfe-462d-ae1a-ea118fb8c2a7,1974-12-05,,999-79-6476,S99920567,X96927699X,Mrs.,Kemberly945,,Greenfelder433,,Swift555,M,white,nonhispanic,F,Lawrence  Massachusetts  US,789 Von Bay Apt 13,West Yarmouth,Massachusetts,Barnstable County,25001,02673,41.7026514320717,-70.20924818690234,538812.42,436141.36,57843
618cba45-3d51-9db8-edbb-f4babb9ac45c,2009-01-04,,999-40-4221,S99972313,,,Morton637,,Hintz995,,,,white,nonhispanic,M,Marshfield  Massachusetts  US,333 Bailey Mill,Pembroke,Massachusetts,Plymouth County,,00000,42.06837498731115,-70.80696027162962,39989.24,232.48,177581
ae1d0946-2a2c-f31f-d1af-b13e93db1503,1960-11-10,,999-38-8849,S99918668,X88661482X,Mrs.,Gabriele201,,Sauer652,,Block661,M,white,nonhispanic,F,Agawam  Massachusetts  US,738 Bruen Route Suite 24,Methuen,Massachusetts,Essex County,25009,01844,42.697402363912396,-71.18550717249498,342769.30,674934.55,169286
6482bc9d-36a7-535d-0449-ceb7a443a617,1947-09-03,2010-10-02,999-57-1022,S99975143,X54902781X,Mr.,Fredric73,Eliseo499,Hane680,,,S,white,nonhispanic,M,Bridgewater  Massachusetts  US,1054 Hilpert Forge,Williamsburg,Massachusetts,Hampshire County,,00000,42.424259303264314,-72.68554330174281,61892.65,242171.52,71572
